iter	RMSE
5749	0.1254973722
5750	0.1254941719
5751	0.1254876026
5752	0.1254682339
5753	0.1254654348
5754	0.1254565503
5755	0.1254519746
5756	0.1254438953
5757	0.1254385355
5758	0.1254288573
5759	0.1254196791
5760	0.1254070453
5761	0.1253991024
5762	0.1253893165
5763	0.1253855388
5764	0.1253811698
5765	0.1253790072
5766	0.1253706401
5767	0.1253583299
5768	0.1253570867
5769	0.1253481339
5770	0.1253457796
5771	0.1253417183
5772	0.1253343919
5773	0.1253267834
5774	0.1253241991
5775	0.1253168681
5776	0.1253071499
5777	0.1253006701
5778	0.1252948165
5779	0.1252871861
5780	0.1252748646
5781	0.1252643045
5782	0.1252555299
5783	0.1252520914
5784	0.1252477745
5785	0.1252448584
5786	0.1252381059
5787	0.1252236692
5788	0.1252093805
5789	0.1252007793
5790	0.1251850143
5791	0.1251821613
5792	0.1251736879
5793	0.1251706814
5794	0.1251617842
5795	0.1251515173
5796	0.1251460821
5797	0.1251398373
5798	0.1251331641
5799	0.1251295383
5800	0.1251183384
5801	0.1251144959
5802	0.1251131641
5803	0.1251069723
5804	0.1251012925
5805	0.1250969039
5806	0.1250911217
5807	0.1250870867
5808	0.1250812924
5809	0.1250738644
5810	0.125068208
5811	0.1250639306
5812	0.1250545443
5813	0.1250492603
5814	0.1250388319
5815	0.1250325013
5816	0.1250275194
5817	0.1250245648
5818	0.1250212242
5819	0.1250151264
5820	0.1250090107
5821	0.1250048159
5822	0.1249993774
5823	0.1249946254
5824	0.1249890341
5825	0.124984069
5826	0.1249768769
5827	0.1249717642
5828	0.1249633277
5829	0.1249581469
5830	0.1249548743
5831	0.1249477879
5832	0.1249402098
5833	0.1249371249
5834	0.1249312545
5835	0.124926411
5836	0.1249232195
5837	0.1249211229
5838	0.1249171661
5839	0.1249128439
5840	0.1249085559
5841	0.124898935
5842	0.1248975377
5843	0.1248910168
5844	0.1248832581
5845	0.1248766433
5846	0.1248640893
5847	0.1248603449
5848	0.1248573326
5849	0.1248521692
5850	0.1248491169
5851	0.1248459325
5852	0.1248343243
5853	0.1248304485
5854	0.1248197783
5855	0.1248113369
5856	0.1248081617
5857	0.1247992927
5858	0.1247922988
5859	0.1247873821
5860	0.1247802248
5861	0.1247775452
5862	0.1247705425
5863	0.1247666999
5864	0.1247612082
5865	0.1247552755
5866	0.1247522628
5867	0.1247419144
5868	0.1247342566
5869	0.1247328488
5870	0.1247285579
5871	0.1247217943
5872	0.1247175325
5873	0.1247104352
5874	0.1247043043
5875	0.1247010253
5876	0.1246937778
5877	0.1246876849
5878	0.1246818028
5879	0.1246776707
5880	0.1246694899
5881	0.124660858
5882	0.1246564299
5883	0.1246512463
5884	0.1246423788
5885	0.124630003
5886	0.1246227514
5887	0.1246136021
5888	0.1246081805
5889	0.1246034154
5890	0.124594018
5891	0.1245901176
5892	0.1245771761
5893	0.1245707503
5894	0.1245631747
5895	0.1245572802
5896	0.124552217
5897	0.1245473488
5898	0.1245307073
5899	0.1245252703
5900	0.1245147643
5901	0.1245092626
5902	0.1244952429
5903	0.1244916304
5904	0.1244873881
5905	0.1244858518
5906	0.1244789523
5907	0.1244697239
5908	0.1244668895
5909	0.1244565401
5910	0.1244482469
5911	0.1244448703
5912	0.1244410246
5913	0.1244345779
5914	0.1244264971
5915	0.1244194869
5916	0.1244122241
5917	0.124407344
5918	0.1244030847
5919	0.124394215
5920	0.1243901944
5921	0.1243876507
5922	0.1243814758
5923	0.1243764945
5924	0.1243747558
5925	0.1243625017
5926	0.1243518468
5927	0.1243488024
5928	0.1243421889
5929	0.1243381287
5930	0.1243351601
5931	0.1243281413
5932	0.1243209588
5933	0.1243134109
5934	0.1243095623
5935	0.1243012309
5936	0.1242936521
5937	0.1242871924
5938	0.1242842718
5939	0.1242804824
5940	0.1242785328
5941	0.1242747115
5942	0.1242577629
5943	0.1242501458
5944	0.1242455495
5945	0.1242428514
5946	0.1242374646
5947	0.1242356684
5948	0.1242285504
5949	0.1242223925
5950	0.124217177
5951	0.1242096506
5952	0.1242040369
5953	0.1241944298
5954	0.1241899039
5955	0.124187192
5956	0.1241798285
5957	0.124175415
5958	0.1241681818
5959	0.1241605451
5960	0.1241584996
5961	0.1241539101
5962	0.1241495266
5963	0.1241470814
5964	0.1241368691
5965	0.1241307578
5966	0.1241230948
5967	0.1241195308
5968	0.1241115084
5969	0.124108485
5970	0.1240998469
5971	0.1240952419
5972	0.1240782168
5973	0.1240697414
5974	0.1240594257
5975	0.1240519131
5976	0.1240431005
5977	0.1240377138
5978	0.1240298791
5979	0.1240242286
5980	0.1240201268
5981	0.1240172933
5982	0.1240134257
5983	0.1240009112
5984	0.1239976362
5985	0.1239948432
5986	0.1239876756
5987	0.1239816393
5988	0.1239720574
5989	0.123969297
5990	0.1239610572
5991	0.1239569409
5992	0.12395264
5993	0.1239450334
5994	0.1239408097
5995	0.1239351018
5996	0.123926025
5997	0.1239246745
5998	0.1239203952
5999	0.1239104101
6000	0.1239056728
6001	0.1239015646
6002	0.1238953973
6003	0.1238813969
6004	0.1238748016
6005	0.1238702258
6006	0.1238641204
6007	0.1238565242
6008	0.1238486307
6009	0.1238411935
6010	0.1238329815
6011	0.123829547
6012	0.1238237909
6013	0.1238208066
6014	0.1238172096
6015	0.1238107742
6016	0.1238075528
6017	0.1238039625
6018	0.1237978975
6019	0.1237883852
6020	0.1237841227
6021	0.123780122
6022	0.1237742594
6023	0.1237675958
6024	0.1237612929
6025	0.1237570424
6026	0.1237513648
6027	0.1237483253
6028	0.1237409206
6029	0.1237360121
6030	0.1237243664
6031	0.1237147512
6032	0.123711354
6033	0.1237029335
6034	0.1236983774
6035	0.1236917119
6036	0.1236793658
6037	0.1236734064
6038	0.1236682511
6039	0.1236628717
6040	0.1236594522
6041	0.1236545042
6042	0.1236507421
6043	0.123647365
6044	0.1236412874
6045	0.1236320836
6046	0.1236270692
6047	0.1236238795
6048	0.1236188821
6049	0.1236137979
6050	0.123610041
6051	0.1236033547
6052	0.1235992016
6053	0.1235882695
6054	0.1235795572
6055	0.1235751591
6056	0.1235695744
6057	0.1235655796
6058	0.1235581426
6059	0.1235530575
6060	0.1235458749
6061	0.1235393551
6062	0.1235363168
6063	0.1235291386
6064	0.1235243253
6065	0.1235184139
6066	0.1235128312
6067	0.1235099447
6068	0.1235073631
6069	0.1234997669
6070	0.1234968969
6071	0.1234913989
6072	0.1234864299
6073	0.123478845
6074	0.1234670371
6075	0.1234592798
6076	0.1234537684
6077	0.1234358518
6078	0.1234299225
6079	0.1234285006
6080	0.1234172677
6081	0.1234109218
6082	0.1234033165
6083	0.1233930884
6084	0.1233903463
6085	0.1233869192
6086	0.1233836955
6087	0.1233793754
6088	0.1233707427
6089	0.1233646318
6090	0.1233599617
6091	0.123351579
6092	0.1233475493
6093	0.1233348491
6094	0.1233321647
6095	0.1233286377
6096	0.1233210245
6097	0.123312107
6098	0.1233097951
6099	0.123304598
6100	0.1232965426
6101	0.1232932279
6102	0.1232882013
6103	0.1232842982
6104	0.1232799938
6105	0.1232757821
6106	0.1232683687
6107	0.1232607871
6108	0.1232524416
6109	0.1232427379
6110	0.1232408774
6111	0.1232277568
6112	0.1232205271
6113	0.1232135339
6114	0.123205816
6115	0.1231952127
6116	0.1231919507
6117	0.1231856775
6118	0.1231790719
6119	0.123174624
6120	0.1231630839
6121	0.1231562413
6122	0.1231515144
6123	0.1231463492
6124	0.1231415413
6125	0.1231350292
6126	0.1231297052
6127	0.1231208268
6128	0.1231172767
6129	0.123111228
6130	0.1231071288
6131	0.1231035937
6132	0.1231001831
6133	0.1230973938
6134	0.1230927022
6135	0.1230862938
6136	0.1230759262
6137	0.1230667546
6138	0.1230622739
6139	0.1230582133
6140	0.1230497788
6141	0.1230448528
6142	0.1230395376
6143	0.1230375887
6144	0.1230322036
6145	0.1230265838
6146	0.1230221775
6147	0.12301483
6148	0.1230123258
6149	0.1230088827
6150	0.1230031942
6151	0.1229966875
6152	0.1229925213
6153	0.1229801853
6154	0.1229753507
6155	0.1229714552
6156	0.1229658813
6157	0.1229593717
6158	0.1229461587
6159	0.1229365229
6160	0.1229278638
6161	0.1229226706
6162	0.1229177614
6163	0.1229068461
6164	0.1228996102
6165	0.1228933294
6166	0.1228873714
6167	0.1228803797
6168	0.1228734496
6169	0.1228658854
6170	0.1228626705
6171	0.1228562531
6172	0.1228512991
6173	0.1228477186
6174	0.1228346907
6175	0.1228306466
6176	0.1228191686
6177	0.1228166201
6178	0.1228121339
6179	0.1228070071
6180	0.1227993911
6181	0.1227885688
6182	0.1227876267
6183	0.1227847082
6184	0.1227779486
6185	0.1227749519
6186	0.1227700126
6187	0.1227629512
6188	0.1227576564
6189	0.1227542584
6190	0.1227461156
6191	0.1227393588
6192	0.1227301447
6193	0.1227240456
6194	0.1227162398
6195	0.1227123278
6196	0.1227084502
6197	0.1227023061
6198	0.1226974038
6199	0.1226917403
6200	0.1226882154
6201	0.1226856876
6202	0.1226764197
6203	0.1226724565
6204	0.1226682176
6205	0.122666613
6206	0.1226544098
6207	0.1226496522
6208	0.1226430226
6209	0.122637761
6210	0.1226328433
6211	0.1226288631
6212	0.1226253624
6213	0.1226188187
6214	0.1226068167
6215	0.1226033676
6216	0.1225998572
6217	0.1225950672
6218	0.1225924995
6219	0.1225866352
6220	0.1225782776
6221	0.1225740269
6222	0.1225712639
6223	0.1225630882
6224	0.1225580825
6225	0.122551834
6226	0.1225467928
6227	0.1225373521
6228	0.122530342
6229	0.1225130073
6230	0.1225086804
6231	0.1225036066
6232	0.1224976074
6233	0.1224911662
6234	0.1224901975
6235	0.1224869298
6236	0.1224783119
6237	0.1224661935
6238	0.1224598387
6239	0.1224531487
6240	0.122449189
6241	0.1224382327
6242	0.122435005
6243	0.122430366
6244	0.1224246489
6245	0.1224207348
6246	0.1224175573
6247	0.1224128637
6248	0.1224081796
6249	0.1224027193
6250	0.1223987543
6251	0.1223961488
6252	0.1223951171
6253	0.1223913952
6254	0.122385185
6255	0.1223797874
6256	0.1223752945
6257	0.1223739086
6258	0.1223686152
6259	0.1223638384
6260	0.1223586907
6261	0.1223522624
6262	0.1223497177
6263	0.1223468315
6264	0.1223350757
6265	0.1223275328
6266	0.1223212751
6267	0.1223136586
6268	0.1223098733
6269	0.1223067102
6270	0.1222983214
6271	0.1222949597
6272	0.1222856054
6273	0.1222797465
6274	0.1222745342
6275	0.122268992
6276	0.1222629981
6277	0.1222554552
6278	0.122253257
6279	0.1222487246
6280	0.1222424965
6281	0.1222392128
6282	0.1222347798
6283	0.1222239169
6284	0.1222194726
6285	0.122215296
6286	0.1222072381
6287	0.1222014711
6288	0.1221929556
6289	0.1221883651
6290	0.1221826215
6291	0.1221782775
6292	0.1221751483
6293	0.1221685234
6294	0.1221622407
6295	0.122155467
6296	0.122144952
6297	0.1221363124
6298	0.1221289663
6299	0.1221271073
6300	0.1221215931
6301	0.1221155513
6302	0.1221077233
6303	0.1221025134
6304	0.1220967961
6305	0.1220875743
6306	0.1220817671
6307	0.1220796831
6308	0.1220747604
6309	0.1220675324
6310	0.1220610992
6311	0.1220568075
6312	0.1220530899
6313	0.1220485521
6314	0.1220397508
6315	0.1220342602
6316	0.1220285326
6317	0.1220262863
6318	0.1220205633
6319	0.1220128742
6320	0.1220037717
6321	0.1220008428
6322	0.1219918026
6323	0.1219848022
6324	0.1219783164
6325	0.1219754058
6326	0.1219660662
6327	0.1219591944
6328	0.1219511165
6329	0.1219400794
6330	0.121932828
6331	0.1219270807
6332	0.1219192116
6333	0.1219161085
6334	0.1219113114
6335	0.1219094179
6336	0.1219073287
6337	0.121903934
6338	0.1219003488
6339	0.1218957861
6340	0.1218908421
6341	0.1218863344
6342	0.1218809315
6343	0.1218700331
6344	0.1218671719
6345	0.1218612878
6346	0.1218542968
6347	0.1218502027
6348	0.1218422021
6349	0.1218365356
6350	0.121829572
6351	0.1218252075
6352	0.1218227588
6353	0.1218175074
6354	0.1218092959
6355	0.1218009517
6356	0.1217970705
6357	0.121789555
6358	0.1217850783
6359	0.1217817836
6360	0.1217767981
6361	0.1217728189
6362	0.1217660773
6363	0.121759888
6364	0.1217519897
6365	0.1217446377
6366	0.1217362549
6367	0.121725351
6368	0.1217181643
6369	0.1217110141
6370	0.1217037623
6371	0.1216925703
6372	0.1216899009
6373	0.1216842875
6374	0.1216793534
6375	0.1216703214
6376	0.1216661409
6377	0.1216615467
6378	0.1216546527
6379	0.1216485381
6380	0.1216447851
6381	0.1216391445
6382	0.1216347086
6383	0.1216312406
6384	0.1216297698
6385	0.1216206023
6386	0.1216142313
6387	0.1216093658
6388	0.1216031846
6389	0.121596006
6390	0.1215803587
6391	0.1215733064
6392	0.1215656595
6393	0.1215588469
6394	0.1215551219
6395	0.1215535974
6396	0.121549359
6397	0.1215454555
6398	0.1215343011
6399	0.1215282859
6400	0.1215178973
6401	0.1215110296
6402	0.1215073326
6403	0.1215006675
6404	0.121497044
6405	0.1214915393
6406	0.1214871809
6407	0.1214797614
6408	0.1214743848
6409	0.1214632147
6410	0.1214592894
6411	0.1214539695
6412	0.1214420794
6413	0.1214378208
6414	0.1214267992
6415	0.1214175059
6416	0.1214137265
6417	0.1214072523
6418	0.1213927268
6419	0.1213897845
6420	0.1213824978
6421	0.1213701401
6422	0.1213663031
6423	0.1213616125
6424	0.1213518095
6425	0.121343899
6426	0.1213408
6427	0.1213336918
6428	0.1213298152
6429	0.1213285261
6430	0.1213211783
6431	0.1213159287
6432	0.1213114411
6433	0.1213077335
6434	0.1213042907
6435	0.1213011704
6436	0.1212991468
6437	0.1212956813
6438	0.1212854757
6439	0.1212758461
6440	0.1212720595
6441	0.1212673786
6442	0.1212643232
6443	0.121260978
6444	0.1212542263
6445	0.1212472824
6446	0.1212391738
6447	0.1212355419
6448	0.1212298856
6449	0.1212197654
6450	0.1212133291
6451	0.1212057563
6452	0.1211949651
6453	0.1211897157
6454	0.1211859624
6455	0.1211822244
6456	0.1211770059
6457	0.1211710213
6458	0.1211623387
6459	0.1211557019
6460	0.1211504846
6461	0.1211422214
6462	0.1211336624
6463	0.1211307802
6464	0.1211229367
6465	0.1211118785
6466	0.1211062925
6467	0.1210949696
6468	0.1210879806
6469	0.1210844105
6470	0.121080166
6471	0.1210765826
6472	0.1210698295
6473	0.1210629417
6474	0.1210571477
6475	0.1210527768
6476	0.1210469532
6477	0.1210438392
6478	0.1210396276
6479	0.1210320497
6480	0.1210287002
6481	0.1210247929
6482	0.1210215154
6483	0.1210107543
6484	0.1210079193
6485	0.1210035038
6486	0.1209960379
6487	0.1209891254
6488	0.1209845899
6489	0.1209785685
6490	0.1209730291
6491	0.120968752
6492	0.120956237
6493	0.1209536085
6494	0.1209463612
6495	0.1209427777
6496	0.1209370514
6497	0.1209327279
6498	0.1209214626
6499	0.1209142481
6500	0.1209045937
6501	0.1209008506
6502	0.120894125
6503	0.1208879879
6504	0.120885622
6505	0.120880388
6506	0.1208780189
6507	0.1208672193
6508	0.1208599509
6509	0.1208513581
6510	0.1208451355
6511	0.1208386295
6512	0.1208357144
6513	0.1208334179
6514	0.1208293247
6515	0.1208202049
6516	0.1208162123
6517	0.1208101578
6518	0.1208031837
6519	0.1207976322
6520	0.1207917233
6521	0.1207864251
6522	0.1207703306
6523	0.1207657392
6524	0.1207608292
6525	0.120754666
6526	0.1207520788
6527	0.1207466404
6528	0.1207444792
6529	0.1207423017
6530	0.1207391478
6531	0.1207330374
6532	0.1207291395
6533	0.1207242948
6534	0.1207168915
6535	0.120711098
6536	0.1207065142
6537	0.1207015157
6538	0.1206956997
6539	0.120692508
6540	0.1206825346
6541	0.1206729428
6542	0.1206702382
6543	0.1206676906
6544	0.120666565
6545	0.1206621896
6546	0.1206579198
6547	0.1206505342
6548	0.1206458693
6549	0.1206428292
6550	0.1206345938
6551	0.1206297684
6552	0.1206232018
6553	0.1206193233
6554	0.1206073557
6555	0.1206014446
6556	0.1205924375
6557	0.1205846991
6558	0.1205820263
6559	0.1205737509
6560	0.1205690732
6561	0.1205629512
6562	0.1205573732
6563	0.1205541519
6564	0.1205493233
6565	0.1205474666
6566	0.120544676
6567	0.1205401403
6568	0.1205351819
6569	0.1205301894
6570	0.1205255057
6571	0.1205129818
6572	0.1205070918
6573	0.1205025205
6574	0.1204945838
6575	0.1204908049
6576	0.1204817051
6577	0.1204749977
6578	0.1204710798
6579	0.1204648307
6580	0.1204592784
6581	0.1204551695
6582	0.1204456679
6583	0.1204418465
6584	0.1204379807
6585	0.1204330025
6586	0.1204283344
6587	0.1204226704
6588	0.1204112343
6589	0.1204087122
6590	0.1204010631
6591	0.1203942817
6592	0.1203884142
6593	0.1203812287
6594	0.1203767503
6595	0.120373797
6596	0.1203652807
6597	0.1203599389
6598	0.1203569079
6599	0.1203460727
6600	0.1203430935
6601	0.1203373233
6602	0.1203304201
6603	0.1203240488
6604	0.1203143863
6605	0.120308138
6606	0.1203019339
6607	0.1202949946
6608	0.1202899322
6609	0.1202864369
6610	0.1202816032
6611	0.1202661553
6612	0.1202561103
6613	0.1202504614
6614	0.1202469201
6615	0.1202441126
6616	0.1202387245
6617	0.1202296599
6618	0.1202268844
6619	0.1202221062
6620	0.1202187838
6621	0.1202139566
6622	0.1202105556
6623	0.12020705
6624	0.1202029689
6625	0.1201951728
6626	0.1201895249
6627	0.1201859169
6628	0.120178908
6629	0.1201752101
6630	0.1201712007
6631	0.1201667348
6632	0.120162307
6633	0.1201591366
6634	0.1201544302
6635	0.1201494822
6636	0.1201438526
6637	0.1201359042
6638	0.1201313019
6639	0.1201193164
6640	0.1201142259
6641	0.120107996
6642	0.1200995118
6643	0.1200892646
6644	0.1200820753
6645	0.1200768029
6646	0.1200676666
6647	0.1200644831
6648	0.120063583
6649	0.1200563029
6650	0.120051445
6651	0.120043939
6652	0.1200392739
6653	0.1200336584
6654	0.120031118
6655	0.1200243489
6656	0.1200203077
6657	0.1200117386
6658	0.1200045729
6659	0.1199911759
6660	0.1199886286
6661	0.1199854923
6662	0.1199829072
6663	0.119977394
6664	0.1199736654
6665	0.1199633124
6666	0.119958778
6667	0.1199572769
6668	0.1199504824
6669	0.1199447436
6670	0.1199351356
6671	0.1199291964
6672	0.1199222588
6673	0.1199196332
6674	0.1199103337
6675	0.1199014225
6676	0.119889527
6677	0.1198849677
6678	0.1198746232
6679	0.119866789
6680	0.1198612164
6681	0.1198579836
6682	0.1198551084
6683	0.1198496024
6684	0.1198448939
6685	0.1198368748
6686	0.119829704
6687	0.1198261453
6688	0.1198204072
6689	0.1198191963
6690	0.1198165718
6691	0.119811241
6692	0.1198030634
6693	0.1197944984
6694	0.1197904578
6695	0.1197838452
6696	0.1197754137
6697	0.1197731412
6698	0.1197668873
6699	0.1197588848
6700	0.119750265
6701	0.1197418097
6702	0.1197342262
6703	0.119731563
6704	0.1197225152
6705	0.1197203209
6706	0.1197126768
6707	0.1197048933
6708	0.119697546
6709	0.1196900468
6710	0.1196846341
6711	0.1196831419
6712	0.1196795122
6713	0.1196726057
6714	0.119668605
6715	0.1196646887
6716	0.1196562943
6717	0.1196496165
6718	0.1196450452
6719	0.1196406318
6720	0.1196294298
6721	0.1196232934
6722	0.1196202044
6723	0.1196088379
6724	0.1196023454
6725	0.1195964046
6726	0.1195840967
6727	0.1195782331
6728	0.1195748043
6729	0.1195679027
6730	0.1195652886
6731	0.1195547712
6732	0.1195434363
6733	0.1195347006
6734	0.1195322419
6735	0.1195282407
6736	0.1195213819
6737	0.1195144292
6738	0.1195115308
6739	0.1195051459
6740	0.1195021605
6741	0.1194980391
6742	0.1194936611
6743	0.1194896414
6744	0.1194868143
6745	0.1194828741
6746	0.1194778526
6747	0.1194669034
6748	0.1194598771
6749	0.1194592566
6750	0.119453586
6751	0.1194469516
6752	0.1194450456
6753	0.119442248
6754	0.119438612
6755	0.1194327251
6756	0.119425215
6757	0.1194144908
6758	0.1194105731
6759	0.1194030697
6760	0.119397347
6761	0.1193945058
6762	0.119390291
6763	0.1193833846
6764	0.1193790745
6765	0.1193700811
6766	0.1193674899
6767	0.1193642421
6768	0.1193614132
6769	0.1193556319
6770	0.1193532675
6771	0.1193425571
6772	0.1193382547
6773	0.1193328395
6774	0.1193267482
6775	0.1193228382
6776	0.1193121917
6777	0.1193076707
6778	0.1193033849
6779	0.1192957697
6780	0.1192924626
6781	0.1192827455
6782	0.1192752085
6783	0.1192736179
6784	0.1192676743
6785	0.1192641357
6786	0.1192602278
6787	0.1192538036
6788	0.1192502715
6789	0.119243266
6790	0.1192391612
6791	0.1192294377
6792	0.119226304
6793	0.1192191759
6794	0.1192129056
6795	0.1192083046
6796	0.1192051688
6797	0.1192001056
6798	0.1191956708
6799	0.1191900379
6800	0.1191805053
6801	0.1191756154
6802	0.1191667832
6803	0.1191548486
6804	0.11915183
6805	0.1191417808
6806	0.1191395059
6807	0.1191378697
6808	0.1191328692
6809	0.1191256042
6810	0.119115678
6811	0.1191113711
6812	0.1191047266
6813	0.119099896
6814	0.1190885821
6815	0.1190817865
6816	0.1190739125
6817	0.1190669745
6818	0.1190587757
6819	0.1190578781
6820	0.1190534738
6821	0.1190501037
6822	0.1190405835
6823	0.1190289833
6824	0.1190228778
6825	0.1190183819
6826	0.1190150075
6827	0.11900974
6828	0.119005455
6829	0.1189993236
6830	0.1189959122
6831	0.1189915697
6832	0.1189895621
6833	0.1189752287
6834	0.1189707709
6835	0.1189653097
6836	0.1189593475
6837	0.1189543043
6838	0.1189488839
6839	0.118939203
6840	0.1189345854
6841	0.118930763
6842	0.118927387
6843	0.1189216899
6844	0.1189139266
6845	0.1189106044
6846	0.1189035131
6847	0.1189004517
6848	0.1188981999
6849	0.1188923774
6850	0.1188888887
6851	0.1188873361
6852	0.1188819738
6853	0.1188784611
6854	0.11887634
6855	0.1188692454
6856	0.1188610486
6857	0.1188593877
6858	0.1188562219
6859	0.1188505026
6860	0.1188450568
6861	0.1188413036
6862	0.1188295965
6863	0.118826733
6864	0.1188231055
6865	0.1188191968
6866	0.1188147112
6867	0.1188102698
6868	0.1188080076
6869	0.1188020444
6870	0.1187963109
6871	0.1187920169
6872	0.1187843296
6873	0.1187812589
6874	0.1187761335
6875	0.1187726846
6876	0.1187698328
6877	0.1187665735
6878	0.118762149
6879	0.1187552359
6880	0.1187518478
6881	0.1187424973
6882	0.1187329277
6883	0.1187246443
6884	0.1187192851
6885	0.1187153046
6886	0.1187065957
6887	0.1187002635
6888	0.1186963316
6889	0.1186896675
6890	0.118681346
6891	0.1186710532
6892	0.1186647354
6893	0.1186577317
6894	0.1186492716
6895	0.1186427145
6896	0.1186384389
6897	0.1186325734
6898	0.118629199
6899	0.1186242011
6900	0.1186184338
6901	0.1186115082
6902	0.1186039345
6903	0.1185997023
6904	0.1185905173
6905	0.1185839238
6906	0.1185788229
6907	0.118576011
6908	0.118571864
6909	0.1185662987
6910	0.1185584097
6911	0.1185556633
6912	0.1185506021
6913	0.1185474928
6914	0.1185422502
6915	0.1185378023
6916	0.1185314805
6917	0.1185297828
6918	0.1185259356
6919	0.1185223163
6920	0.1185163085
6921	0.1185119046
6922	0.1185025158
6923	0.1184964935
6924	0.1184927222
6925	0.1184865813
6926	0.1184824749
6927	0.1184762847
6928	0.1184684747
6929	0.1184647388
6930	0.1184619209
6931	0.1184547528
6932	0.1184525038
6933	0.1184508354
6934	0.118446237
6935	0.1184422673
6936	0.1184332867
6937	0.1184304625
6938	0.1184239914
6939	0.1184189798
6940	0.1184127345
6941	0.1184055111
6942	0.118400287
6943	0.1183977841
6944	0.1183929073
6945	0.1183813586
6946	0.118377314
6947	0.1183725599
6948	0.1183687487
6949	0.1183609312
6950	0.1183562385
6951	0.1183497325
6952	0.1183433496
6953	0.1183353771
6954	0.1183285236
6955	0.1183214846
6956	0.1183180465
6957	0.1183132573
6958	0.1183050318
6959	0.1182972888
6960	0.1182949644
6961	0.1182913925
6962	0.1182859126
6963	0.1182832371
6964	0.1182782452
6965	0.1182717004
6966	0.1182671974
6967	0.1182635336
6968	0.1182576056
6969	0.1182507367
6970	0.1182466113
6971	0.1182433014
6972	0.1182380966
6973	0.1182343316
6974	0.1182265637
6975	0.1182213815
6976	0.1182175232
6977	0.1182138588
6978	0.1182065456
6979	0.1182039662
6980	0.1182019011
6981	0.1181943813
6982	0.1181851411
6983	0.1181790436
6984	0.1181733597
6985	0.1181696628
6986	0.1181650852
6987	0.1181596979
6988	0.1181559355
6989	0.1181521878
6990	0.1181422492
6991	0.1181363542
6992	0.1181340442
6993	0.1181310928
6994	0.1181248857
6995	0.118117031
6996	0.118112347
6997	0.118107865
6998	0.1181029032
6999	0.1180930574
7000	0.1180855136
7001	0.1180800981
7002	0.1180719402
7003	0.1180656937
7004	0.1180584812
7005	0.1180510983
7006	0.1180459088
7007	0.1180405442
7008	0.1180325441
7009	0.1180266409
7010	0.1180196324
7011	0.1180168027
7012	0.1180114024
7013	0.1180055465
7014	0.1180040721
7015	0.1180016205
7016	0.1179927379
7017	0.1179871011
7018	0.1179843847
7019	0.1179813696
7020	0.1179722157
7021	0.1179672353
7022	0.1179648063
7023	0.1179620652
7024	0.1179580119
7025	0.1179514418
7026	0.1179445746
7027	0.1179410587
7028	0.1179347981
7029	0.1179324101
7030	0.1179260301
7031	0.1179222868
7032	0.1179165167
7033	0.1179129364
7034	0.1179006966
7035	0.1178935334
7036	0.117888064
7037	0.1178832073
7038	0.1178783123
7039	0.1178713347
7040	0.1178616314
7041	0.1178563125
7042	0.1178505014
7043	0.1178475249
7044	0.1178408135
7045	0.1178374507
7046	0.1178294302
7047	0.1178207702
7048	0.1178177847
7049	0.1178092714
7050	0.1178058671
7051	0.1178034709
7052	0.1177914357
7053	0.1177834122
7054	0.1177784527
7055	0.1177656104
7056	0.1177572644
7057	0.1177540339
7058	0.1177466741
7059	0.1177387406
7060	0.1177298382
7061	0.1177218128
7062	0.1177166459
7063	0.1177101861
7064	0.1177028054
7065	0.117700024
7066	0.1176953966
7067	0.1176883732
7068	0.1176799357
7069	0.1176752668
7070	0.1176708382
7071	0.117664859
7072	0.1176553848
7073	0.1176526306
7074	0.1176448503
7075	0.1176433174
7076	0.1176377364
7077	0.1176334125
7078	0.1176215138
7079	0.1176133118
7080	0.1176091966
7081	0.1176043577
7082	0.1176011254
7083	0.1175980261
7084	0.1175917969
7085	0.1175889436
7086	0.1175799978
7087	0.1175712736
7088	0.1175675355
7089	0.1175635097
7090	0.1175533474
7091	0.117546508
7092	0.1175410151
7093	0.1175378392
7094	0.1175313997
7095	0.1175245916
7096	0.1175185916
7097	0.1175102283
7098	0.117504092
7099	0.1174978593
7100	0.1174940414
7101	0.1174882618
7102	0.1174857908
7103	0.1174800446
7104	0.1174785865
7105	0.1174665514
7106	0.1174574229
7107	0.1174540897
7108	0.1174504064
7109	0.1174447537
7110	0.1174388142
7111	0.1174295996
7112	0.1174253685
7113	0.1174160536
7114	0.1174048883
7115	0.1174004946
7116	0.1173966835
7117	0.1173931452
7118	0.1173908825
7119	0.1173850901
7120	0.1173786781
7121	0.1173756146
7122	0.1173706589
7123	0.1173643394
7124	0.1173573864
7125	0.1173533467
7126	0.117343724
7127	0.1173407569
7128	0.1173395456
7129	0.1173278502
7130	0.1173189293
7131	0.1173159507
7132	0.117310249
7133	0.117296841
7134	0.1172872433
7135	0.1172798398
7136	0.1172749819
7137	0.1172692418
7138	0.1172661323
7139	0.1172578548
7140	0.1172536347
7141	0.1172525537
7142	0.1172481862
7143	0.1172413486
7144	0.1172360201
7145	0.1172310666
7146	0.1172203884
7147	0.1172122697
7148	0.1172085298
7149	0.1172013833
7150	0.1171970918
7151	0.1171925514
7152	0.117186538
7153	0.1171812408
7154	0.1171762835
7155	0.1171708645
7156	0.1171591033
7157	0.1171558996
7158	0.1171488006
7159	0.117141271
